id,ACTION
1,0.9338336314589464
2,0.9447551605609638
3,0.9503321326395213
4,0.9447551605609638
5,0.953571130418436
6,0.9447551605609638
7,0.953571130418436
8,0.9538028319674856
9,0.9370200621752629
10,0.9281241430084665
11,0.9268452836595087
12,0.9543150617016636
13,0.9370200621752629
14,0.9370200621752629
15,0.9447551605609638
16,0.9503321326395213
17,0.9370200621752629
18,0.9268452836595087
19,0.953571130418436
20,0.9447551605609638
21,0.9420239952298795
22,0.9476050269094486
23,0.9370200621752629
24,0.9298539088123888
25,0.9370200621752629
26,0.9447551605609638
27,0.9370200621752629
28,0.9298539088123888
29,0.9503321326395213
30,0.9370200621752629
31,0.9572951183167986
32,0.9503321326395213
33,0.953571130418436
34,0.953571130418436
35,0.9572951183167986
36,0.9370200621752629
37,0.953571130418436
38,0.9370200621752629
39,0.9370200621752629
40,0.9370200621752629
41,0.9370200621752629
42,0.9447551605609638
43,0.9338336314589464
44,0.9597836313087319
45,0.9328424136524687
46,0.9651406623873952
47,0.9447551605609638
48,0.9338336314589464
49,0.9545134063963573
50,0.9370200621752629
51,0.9416281669271527
52,0.9543150617016636
53,0.9543150617016636
54,0.9370200621752629
55,0.9447551605609638
56,0.9338336314589464
57,0.9597836313087319
58,0.9503321326395213
59,0.9370200621752629
60,0.9447551605609638
61,0.9447551605609638
62,0.935974520873595
63,0.9370200621752629
64,0.953571130418436
65,0.9372533802225528
66,0.9447551605609638
67,0.9370200621752629
68,0.9447551605609638
69,0.937160978119279
70,0.9370200621752629
71,0.9503321326395213
72,0.9447551605609638
73,0.9370200621752629
74,0.9590693323975333
75,0.9447551605609638
76,0.9370200621752629
77,0.9503321326395213
78,0.953571130418436
79,0.9447551605609638
80,0.9298539088123888
81,0.9447551605609638
82,0.9268452836595087
83,0.9370200621752629
84,0.953571130418436
85,0.9447551605609638
86,0.9338336314589464
87,0.9447551605609638
88,0.9531819989880059
89,0.9503321326395213
90,0.9370200621752629
91,0.9503321326395213
92,0.9447551605609638
93,0.953571130418436
94,0.9268452836595087
95,0.9281241430084665
96,0.9370200621752629
97,0.9268452836595087
98,0.9370200621752629
99,0.9447551605609638
100,0.9311327681613466
101,0.9417732746375769
102,0.9447551605609638
103,0.9268452836595087
104,0.9370200621752629
105,0.9476050269094486
106,0.9476050269094486
107,0.9447551605609638
108,0.9315635543035107
109,0.9447551605609638
110,0.9298539088123888
111,0.9268452836595087
112,0.9447551605609638
113,0.9268452836595087
114,0.9447551605609638
115,0.9447551605609638
116,0.9572951183167986
117,0.9572951183167986
118,0.9447551605609638
119,0.9476050269094486
120,0.9447551605609638
121,0.9370200621752629
122,0.953571130418436
123,0.9370200621752629
124,0.9447551605609638
125,0.9447551605609638
126,0.9281241430084665
127,0.9447551605609638
128,0.9370200621752629
129,0.9370200621752629
130,0.9370200621752629
131,0.953571130418436
132,0.9483927943351512
133,0.9268452836595087
134,0.9370200621752629
135,0.9447551605609638
136,0.937160978119279
137,0.9590693323975333
138,0.953571130418436
139,0.9370200621752629
140,0.9503321326395213
141,0.9268452836595087
142,0.9370200621752629
143,0.953571130418436
144,0.9370200621752629
145,0.9447551605609638
146,0.9370200621752629
147,0.9447551605609638
148,0.9281241430084665
149,0.9503321326395213
150,0.9447551605609638
151,0.9447551605609638
152,0.953571130418436
153,0.953571130418436
154,0.9315635543035107
155,0.9298539088123888
156,0.937160978119279
157,0.9447551605609638
158,0.9447551605609638
159,0.9447551605609638
160,0.9503321326395213
161,0.9447551605609638
162,0.9447551605609638
163,0.9370200621752629
164,0.9268452836595087
165,0.9370200621752629
166,0.9447551605609638
167,0.9315635543035107
168,0.9315635543035107
169,0.9483927943351512
170,0.9370200621752629
171,0.9447551605609638
172,0.9370200621752629
173,0.9503321326395213
174,0.9447551605609638
175,0.9447551605609638
176,0.953571130418436
177,0.9338336314589464
178,0.9447551605609638
179,0.9268452836595087
180,0.9447551605609638
181,0.9370200621752629
182,0.9370200621752629
183,0.9370200621752629
184,0.9447551605609638
185,0.9447551605609638
186,0.9553154794555017
187,0.9503321326395213
188,0.9338336314589464
189,0.953571130418436
190,0.953571130418436
191,0.9447551605609638
192,0.9370200621752629
193,0.953571130418436
194,0.9311327681613466
195,0.9447551605609638
196,0.9447551605609638
197,0.9447551605609638
198,0.9543150617016636
199,0.9447551605609638
200,0.9268452836595087
201,0.9370200621752629
202,0.9370200621752629
203,0.9370200621752629
204,0.9315635543035107
205,0.9370200621752629
206,0.9447551605609638
207,0.9543150617016636
208,0.9268452836595087
209,0.9338336314589464
210,0.953571130418436
211,0.9503321326395213
212,0.9370200621752629
213,0.9370200621752629
214,0.953571130418436
215,0.9315635543035107
216,0.937160978119279
217,0.9281241430084665
218,0.9503321326395213
219,0.9447551605609638
220,0.9543150617016636
221,0.9370200621752629
222,0.9503321326395213
223,0.9370200621752629
224,0.9370200621752629
225,0.953571130418436
226,0.937160978119279
227,0.9370200621752629
228,0.9543150617016636
229,0.9503321326395213
230,0.9553154794555017
231,0.9268452836595087
232,0.9476050269094486
233,0.9447551605609638
234,0.9447551605609638
235,0.937160978119279
236,0.9370200621752629
237,0.9268452836595087
238,0.9590693323975333
239,0.9268452836595087
240,0.9572951183167986
241,0.9370200621752629
242,0.9338336314589464
243,0.9370200621752629
244,0.9315635543035107
245,0.9370200621752629
246,0.9558883782529536
247,0.9416281669271527
248,0.9447551605609638
249,0.9447551605609638
250,0.9553154794555017
251,0.9447551605609638
252,0.9370200621752629
253,0.9370200621752629
254,0.9370200621752629
255,0.9370200621752629
256,0.9370200621752629
257,0.9447551605609638
258,0.9370200621752629
259,0.9447551605609638
260,0.953571130418436
261,0.9447551605609638
262,0.9370200621752629
263,0.9370200621752629
264,0.9447551605609638
265,0.9370200621752629
266,0.9268452836595087
267,0.9572951183167986
268,0.9447551605609638
269,0.9447551605609638
270,0.9543150617016636
271,0.9572951183167986
272,0.9370200621752629
273,0.953571130418436
274,0.9447551605609638
275,0.953571130418436
276,0.9447551605609638
277,0.9370200621752629
278,0.9370200621752629
279,0.9370200621752629
280,0.9315635543035107
281,0.953571130418436
282,0.9447551605609638
283,0.9370200621752629
284,0.937160978119279
285,0.9447551605609638
286,0.953571130418436
287,0.9482258598889283
288,0.9447551605609638
289,0.9370200621752629
290,0.9370200621752629
291,0.9370200621752629
292,0.9503321326395213
293,0.9503321326395213
294,0.9503321326395213
295,0.9476050269094486
296,0.9268452836595087
297,0.9370200621752629
298,0.9476050269094486
299,0.9268452836595087
300,0.9447551605609638
301,0.9370200621752629
302,0.9447551605609638
303,0.9281241430084665
304,0.9268452836595087
305,0.9503321326395213
306,0.9315635543035107
307,0.9447551605609638
308,0.9370200621752629
309,0.9651406623873952
310,0.9447551605609638
311,0.9370200621752629
312,0.9370200621752629
313,0.9268452836595087
314,0.9370200621752629
315,0.9370200621752629
316,0.953571130418436
317,0.9447551605609638
318,0.9416281669271527
319,0.9268452836595087
320,0.9543150617016636
321,0.9447551605609638
322,0.9268452836595087
323,0.9447551605609638
324,0.9447551605609638
325,0.9447551605609638
326,0.9370200621752629
327,0.9482258598889283
328,0.9543150617016636
329,0.9447551605609638
330,0.9543150617016636
331,0.9447551605609638
332,0.9311327681613466
333,0.9651406623873952
334,0.9370200621752629
335,0.9503321326395213
336,0.9268452836595087
337,0.9370200621752629
338,0.9447551605609638
339,0.9328424136524687
340,0.9370200621752629
341,0.9416281669271527
342,0.9590693323975333
343,0.9370200621752629
344,0.9447551605609638
345,0.9482258598889283
346,0.9531819989880059
347,0.9447551605609638
348,0.9338336314589464
349,0.953571130418436
350,0.9447551605609638
351,0.9447551605609638
352,0.9635508979474927
353,0.9503321326395213
354,0.9476050269094486
355,0.9543150617016636
356,0.9447551605609638
357,0.9315635543035107
358,0.9338336314589464
359,0.9590693323975333
360,0.9370200621752629
361,0.953571130418436
362,0.9416281669271527
363,0.9447551605609638
364,0.9476050269094486
365,0.9476050269094486
366,0.9447551605609638
367,0.953571130418436
368,0.9447551605609638
369,0.9268452836595087
370,0.9416281669271527
371,0.9370200621752629
372,0.9447551605609638
373,0.9370200621752629
374,0.9503321326395213
375,0.9447551605609638
376,0.9447551605609638
377,0.9370200621752629
378,0.9503321326395213
379,0.953571130418436
380,0.9268452836595087
381,0.9370200621752629
382,0.9338336314589464
383,0.9635508979474927
384,0.9447551605609638
385,0.9370200621752629
386,0.9503321326395213
387,0.9417732746375769
388,0.9370200621752629
389,0.9473502467161342
390,0.9370200621752629
391,0.9447551605609638
392,0.9482258598889283
393,0.9447551605609638
394,0.953571130418436
395,0.9268452836595087
396,0.9615148965114569
397,0.9447551605609638
398,0.9447551605609638
399,0.9416253700061764
400,0.9370200621752629
401,0.9503321326395213
402,0.9476050269094486
403,0.9615148965114569
404,0.9503321326395213
405,0.953571130418436
406,0.9281241430084665
407,0.9503321326395213
408,0.9503321326395213
409,0.9370200621752629
410,0.9338336314589464
411,0.953571130418436
412,0.9268452836595087
413,0.9370200621752629
414,0.9281241430084665
415,0.9447551605609638
416,0.9417732746375769
417,0.9370200621752629
418,0.9370200621752629
419,0.9370200621752629
420,0.9503321326395213
421,0.935974520873595
422,0.9370200621752629
423,0.9370200621752629
424,0.9370200621752629
425,0.9447551605609638
426,0.9447551605609638
427,0.9416281669271527
428,0.9298539088123888
429,0.9370200621752629
430,0.953571130418436
431,0.9447551605609638
432,0.9447551605609638
433,0.9268452836595087
434,0.9268452836595087
435,0.9370200621752629
436,0.9545134063963573
437,0.9370200621752629
438,0.9447551605609638
439,0.9370200621752629
