id,ACTION
1,0.9297849820861882
2,0.9536686654738693
3,0.9519158980037458
4,0.9563514347220584
5,0.9828867305425958
6,0.9522602636703432
7,0.9781608502043706
8,0.9969115526451257
9,0.9254822296013023
10,0.9475380407329183
11,0.8587137231001333
12,0.9249085451875733
13,0.8971595861366569
14,0.8971595861366569
15,0.9536686654738693
16,0.9519158980037458
17,0.8971595861366569
18,0.9263500141457974
19,0.9651266881178425
20,0.9563514347220584
21,0.9949556229217269
22,0.9806860054537574
23,0.9626508092634187
24,0.8835728209016579
25,0.9254822296013023
26,0.8840172120102534
27,0.9526061769240954
28,0.8835728209016579
29,0.9697328439147828
30,0.9526061769240954
31,0.9696894035307136
32,0.9519158980037458
33,0.9651266881178425
34,0.9781608502043706
35,0.9696894035307136
36,0.9254822296013023
37,0.9651266881178425
38,0.9950860239110555
39,0.8971595861366569
40,0.9526061769240954
41,0.9254822296013023
42,0.8840172120102534
43,0.9297849820861882
44,0.9793414792458445
45,0.9471615018820236
46,0.9645353056933195
47,0.9522602636703432
48,0.9297849820861882
49,0.9979420260803289
50,0.9526061769240954
51,0.9525393588332199
52,0.9725327243282609
53,0.9725327243282609
54,0.9254822296013023
55,0.9522602636703432
56,0.9297849820861882
57,0.9793414792458445
58,0.9762381979199191
59,0.9526061769240954
60,0.8840172120102534
61,0.9086462924646247
62,0.9919832743595713
63,0.8971595861366569
64,0.9651266881178425
65,0.9945758235604145
66,0.9563514347220584
67,0.9254822296013023
68,0.9536686654738693
69,0.9441685802723919
70,0.8971595861366569
71,0.9519158980037458
72,0.9764126898967616
73,0.9254822296013023
74,0.9781292331536403
75,0.9522602636703432
76,0.9254822296013023
77,0.9519158980037458
78,0.9651266881178425
79,0.940539248417716
80,0.8835728209016579
81,0.9563514347220584
82,0.930499361027575
83,0.9254822296013023
84,0.9651266881178425
85,0.9086462924646247
86,0.9297849820861882
87,0.9522602636703432
88,0.9441260464535725
89,0.9762381979199191
90,0.9254822296013023
91,0.9519158980037458
92,0.9563514347220584
93,0.9651266881178425
94,0.823241489982447
95,0.9520135011594656
96,0.8971595861366569
97,0.8587137231001333
98,0.9526061769240954
99,0.9563514347220584
100,0.9183383783641565
101,0.926580899768112
102,0.9522602636703432
103,0.9241771928213106
104,0.9254822296013023
105,0.8667670324014913
106,0.9806860054537574
107,0.9536686654738693
108,0.9236464955000498
109,0.9725722049977555
110,0.8835728209016579
111,0.8587137231001333
112,0.9708560300406789
113,0.930499361027575
114,0.9522602636703432
115,0.9536686654738693
116,0.9696894035307136
117,0.9696894035307136
118,0.8840172120102534
119,0.9806860054537574
120,0.9250112012444922
121,0.9254822296013023
122,0.9651266881178425
123,0.9254822296013023
124,0.9536686654738693
125,0.940539248417716
126,0.9490783062603582
127,0.9522602636703432
128,0.9254822296013023
129,0.8971595861366569
130,0.9254822296013023
131,0.9828867305425958
132,0.9674694670968925
133,0.9263500141457974
134,0.8971595861366569
135,0.9536686654738693
136,0.9441685802723919
137,0.9781292331536403
138,0.9651266881178425
139,0.8971595861366569
140,0.9519158980037458
141,0.9870027317902644
142,0.9526061769240954
143,0.9781608502043706
144,0.9254822296013023
145,0.9563514347220584
146,0.9254822296013023
147,0.9522602636703432
148,0.9000627065036252
149,0.9762381979199191
150,0.9536686654738693
151,0.9563514347220584
152,0.9651266881178425
153,0.9651266881178425
154,0.9236464955000498
155,0.8835728209016579
156,0.9441685802723919
157,0.9086462924646247
158,0.9522602636703432
159,0.9536686654738693
160,0.9519158980037458
161,0.9522602636703432
162,0.9536686654738693
163,0.9526061769240954
164,0.930499361027575
165,0.9526061769240954
166,0.9522602636703432
167,0.9236464955000498
168,0.9236464955000498
169,0.9674694670968925
170,0.9526061769240954
171,0.9563514347220584
172,0.9626508092634187
173,0.9519158980037458
174,0.9415111137785728
175,0.9086462924646247
176,0.9828867305425958
177,0.9297849820861882
178,0.9563514347220584
179,0.9949933706138625
180,0.9522602636703432
181,0.8971595861366569
182,0.9254822296013023
183,0.9526061769240954
184,0.9563514347220584
185,0.9764126898967616
186,0.9480567295096797
187,0.9519158980037458
188,0.9297849820861882
189,0.9651266881178425
190,0.9828867305425958
191,0.9536686654738693
192,0.8971595861366569
193,0.9828867305425958
194,0.9183383783641565
195,0.9522602636703432
196,0.9563514347220584
197,0.9536686654738693
198,0.9249085451875733
199,0.9764126898967616
200,0.823241489982447
201,0.9254822296013023
202,0.9254822296013023
203,0.8971595861366569
204,0.9236464955000498
205,0.9254822296013023
206,0.9086462924646247
207,0.9699105035695537
208,0.9241771928213106
209,0.9496269586152116
210,0.9651266881178425
211,0.9519158980037458
212,0.9254822296013023
213,0.9626508092634187
214,0.9651266881178425
215,0.9236464955000498
216,0.9441685802723919
217,0.9520135011594656
218,0.9697328439147828
219,0.9522602636703432
220,0.9414296150942889
221,0.9254822296013023
222,0.9762381979199191
223,0.9254822296013023
224,0.9254822296013023
225,0.9781608502043706
226,0.9441685802723919
227,0.8971595861366569
228,0.9708141531720211
229,0.9762381979199191
230,0.9812968394685468
231,0.9241771928213106
232,0.9461467060866056
233,0.9086462924646247
234,0.9563514347220584
235,0.9441685802723919
236,0.8971595861366569
237,0.930499361027575
238,0.9781292331536403
239,0.8587137231001333
240,0.9696894035307136
241,0.9526061769240954
242,0.9297849820861882
243,0.9254822296013023
244,0.9236464955000498
245,0.9254822296013023
246,0.998100941397892
247,0.9525393588332199
248,0.8840172120102534
249,0.9708560300406789
250,0.9794936613288553
251,0.9563514347220584
252,0.9254822296013023
253,0.9254822296013023
254,0.9254822296013023
255,0.9626508092634187
256,0.9526061769240954
257,0.9536686654738693
258,0.8971595861366569
259,0.8840172120102534
260,0.9828867305425958
261,0.9563514347220584
262,0.9254822296013023
263,0.9254822296013023
264,0.9536686654738693
265,0.9526061769240954
266,0.9241771928213106
267,0.9696894035307136
268,0.9522602636703432
269,0.9708560300406789
270,0.9699105035695537
271,0.9696894035307136
272,0.9254822296013023
273,0.9651266881178425
274,0.9563514347220584
275,0.9828867305425958
276,0.8840172120102534
277,0.9254822296013023
278,0.9254822296013023
279,0.9526061769240954
280,0.9236464955000498
281,0.9828867305425958
282,0.9563514347220584
283,0.9254822296013023
284,0.9441685802723919
285,0.9536686654738693
286,0.9651266881178425
287,0.9969347089678159
288,0.940539248417716
289,0.9254822296013023
290,0.9526061769240954
291,0.8971595861366569
292,0.9519158980037458
293,0.9762381979199191
294,0.9519158980037458
295,0.9806860054537574
296,0.823241489982447
297,0.9254822296013023
298,0.9806860054537574
299,0.8587137231001333
300,0.9563514347220584
301,0.9254822296013023
302,0.9522602636703432
303,0.873441799142005
304,0.9263500141457974
305,0.9519158980037458
306,0.9236464955000498
307,0.9086462924646247
308,0.9950860239110555
309,0.9645353056933195
310,0.9563514347220584
311,0.9254822296013023
312,0.8971595861366569
313,0.930499361027575
314,0.8971595861366569
315,0.9626508092634187
316,0.9651266881178425
317,0.9522602636703432
318,0.9525393588332199
319,0.930499361027575
320,0.9414296150942889
321,0.9536686654738693
322,0.8587137231001333
323,0.9536686654738693
324,0.9699536368971589
325,0.9699536368971589
326,0.9254822296013023
327,0.9970292518108624
328,0.9708141531720211
329,0.9536686654738693
330,0.9699105035695537
331,0.9522602636703432
332,0.9183383783641565
333,0.9645353056933195
334,0.8971595861366569
335,0.9519158980037458
336,0.9241771928213106
337,0.9254822296013023
338,0.9536686654738693
339,0.9471615018820236
340,0.8971595861366569
341,0.9525393588332199
342,0.9781292331536403
343,0.8971595861366569
344,0.9522602636703432
345,0.9970292518108624
346,0.9441260464535725
347,0.9522602636703432
348,0.968263765275692
349,0.9828867305425958
350,0.9563514347220584
351,0.9536686654738693
352,0.9987079354330822
353,0.9519158980037458
354,0.9509855091877264
355,0.9699105035695537
356,0.9522602636703432
357,0.9236464955000498
358,0.9297849820861882
359,0.9781292331536403
360,0.9526061769240954
361,0.9651266881178425
362,0.9525393588332199
363,0.9522602636703432
364,0.8667670324014913
365,0.9812722930200646
366,0.9536686654738693
367,0.9781608502043706
368,0.9536686654738693
369,0.9263500141457974
370,0.9525393588332199
371,0.9254822296013023
372,0.9536686654738693
373,0.9254822296013023
374,0.9519158980037458
375,0.9086462924646247
376,0.9522602636703432
377,0.9254822296013023
378,0.9519158980037458
379,0.9828867305425958
380,0.9263500141457974
381,0.9254822296013023
382,0.9297849820861882
