id,ACTION
1,0.7927173816265276
2,0.9816769710217795
3,0.9992732504647176
4,0.9934387996532684
5,0.9993588742353967
6,0.996631623878477
7,0.6045394952926989
8,0.9999942346941508
9,0.2635293398270229
10,0.9594668677260094
11,0.9988886856856926
12,0.8874063968969216
13,0.9993648144862787
14,0.009524188176554815
15,0.9101793368027161
16,0.968063074446742
17,0.007530269092268969
18,0.35948796475393097
19,0.9999494934184743
20,0.9999788293816916
21,0.9999860597901393
22,0.8550133252694163
23,0.9995471685123809
24,0.9650607359467688
25,0.9999864547535678
26,0.8150233776001272
27,0.9889140272692657
28,0.9956614491390147
29,0.9932854747524253
30,0.32658626582199723
31,0.996866898847723
32,0.9912406868043743
33,0.9957707189679765
34,0.9982256299886153
35,0.9933204284526701
36,0.998890401518997
37,0.9308286342244334
38,0.9999801560506922
39,0.9943482268787356
40,0.7325389967260808
41,0.07457058652827185
42,0.999124186239912
43,0.9953899726352841
44,0.9990322069008452
45,0.9998620504492264
46,0.9895491227618426
47,0.9999054394369612
48,0.9989621060253274
49,0.9999992991522497
50,0.9937427201225505
51,0.7527278441922829
52,0.9977439038597479
53,0.8790735435619894
54,0.9994566516495262
55,0.9999592530837623
56,0.9998588425504937
57,0.9551107646055566
58,0.9995023566463419
59,0.9985140729462398
60,0.999920580109377
61,0.999285354277306
62,0.9999858792850143
63,0.9976257524494827
64,0.9998861796894043
65,0.9999738901544205
66,0.9872314046296204
67,0.9890004547467399
68,0.9999370792725663
69,0.9915754877327424
70,0.015340972168028055
71,0.9959358617474149
72,0.9926658584720688
73,0.9998730871178082
74,0.99968935053849
75,0.9965386637105746
76,0.9947553881373186
77,0.999847699076782
78,0.8129561138056444
79,0.08635822167859257
80,0.9997317738988576
81,0.9999546788869397
82,0.999780190438062
83,0.9975532833057472
84,0.9993297610659015
85,0.9983255430723876
86,0.9976296612867699
87,0.9969295541609042
88,0.9997345437582984
89,0.9988754073771069
90,0.8650340766575336
91,0.9873747817502423
92,0.01973237830514859
93,0.9998564904897216
94,0.9965265781928557
95,0.9985648528111406
96,0.9999781094728067
97,0.043817658908436787
98,0.9977916415028106
99,0.992724898648005
100,0.9999567375471419
101,0.9807976303807364
102,0.6593923604037657
103,0.999211980035597
104,0.9747473638853015
105,0.3073337201022222
106,0.9966528854211852
107,0.9986692710343055
108,0.9967806406067307
109,0.9993309308697427
110,0.9991082525365886
111,0.5034755666965173
112,0.996110913514008
